file,r,trait,mode,rand,cv
cd_dom_ran2_cv2.ghatREL1,0.743945067696498,cd,dom,2,2
cd_dom_ran2_cv3.ghatREL1,0.77937169374467,cd,dom,2,3
cd_dom_ran2_cv4.ghatREL1,0.65501300551563,cd,dom,2,4
cd_dom_ran2_cv5.ghatREL1,0.595667118167162,cd,dom,2,5
cd_dom_ran3_cv1.ghatREL1,0.816721422652727,cd,dom,3,1
cd_dom_ran3_cv2.ghatREL1,0.62108443188612,cd,dom,3,2
cd_dom_ran3_cv3.ghatREL1,0.81969253032308,cd,dom,3,3
cd_dom_ran3_cv4.ghatREL1,0.685550037981092,cd,dom,3,4
cd_dom_ran3_cv5.ghatREL1,0.822035085427848,cd,dom,3,5
cd_dom_ran4_cv1.ghatREL1,0.779617424000029,cd,dom,4,1
cd_dom_ran4_cv3.ghatREL1,0.742112636171845,cd,dom,4,3
cd_dom_ran4_cv5.ghatREL1,0.540110210004896,cd,dom,4,5
cd_dom_ran5_cv1.ghatREL1,0.904898842996241,cd,dom,5,1
cd_dom_ran5_cv2.ghatREL1,0.598591040316836,cd,dom,5,2
cd_dom_ran5_cv3.ghatREL1,0.843918198007626,cd,dom,5,3
cd_dom_ran5_cv4.ghatREL1,0.854179475724589,cd,dom,5,4
cd_dom_ran5_cv5.ghatREL1,0.876638838616569,cd,dom,5,5
cd_dom_ran6_cv1.ghatREL1,0.813101570447247,cd,dom,6,1
cd_dom_ran6_cv2.ghatREL1,0.676414873896306,cd,dom,6,2
cd_dom_ran6_cv3.ghatREL1,0.732955165962619,cd,dom,6,3
cd_dom_ran6_cv4.ghatREL1,0.737653356232954,cd,dom,6,4
cd_dom_ran6_cv5.ghatREL1,0.801715986658985,cd,dom,6,5
cd_dom_ran7_cv1.ghatREL1,0.840287530952557,cd,dom,7,1
cd_dom_ran7_cv2.ghatREL1,0.751758643921143,cd,dom,7,2
cd_dom_ran7_cv3.ghatREL1,0.613990910902009,cd,dom,7,3
cd_dom_ran7_cv4.ghatREL1,0.753367758149993,cd,dom,7,4
cd_dom_ran7_cv5.ghatREL1,0.708041014271188,cd,dom,7,5
cd_dom_ran8_cv1.ghatREL1,0.774999470112485,cd,dom,8,1
cd_dom_ran8_cv2.ghatREL1,0.800429326380992,cd,dom,8,2
cd_dom_ran8_cv3.ghatREL1,0.866356256668519,cd,dom,8,3
cd_dom_ran8_cv4.ghatREL1,0.705390227370285,cd,dom,8,4
cd_dom_ran8_cv5.ghatREL1,0.828706752226288,cd,dom,8,5
cd_dom_ran9_cv1.ghatREL1,0.846060118366308,cd,dom,9,1
cd_dom_ran9_cv2.ghatREL1,0.76111407935929,cd,dom,9,2
cd_dom_ran9_cv3.ghatREL1,0.613146932811666,cd,dom,9,3
cd_dom_ran9_cv4.ghatREL1,0.628689963326172,cd,dom,9,4
cd_dom_ran9_cv5.ghatREL1,0.773970619580874,cd,dom,9,5
cl_add_ran10_cv1.ghatREL1,0.576041859375281,cl,add,10,1
cl_add_ran10_cv2.ghatREL1,0.443381510159029,cl,add,10,2
cl_add_ran10_cv3.ghatREL1,0.346126926561267,cl,add,10,3
cl_add_ran10_cv4.ghatREL1,0.633897486735769,cl,add,10,4
cl_add_ran10_cv5.ghatREL1,0.563496287461975,cl,add,10,5
cl_add_ran11_cv1.ghatREL1,0.602359227501922,cl,add,11,1
cl_add_ran11_cv2.ghatREL1,0.390145703269962,cl,add,11,2
cl_add_ran11_cv3.ghatREL1,0.473545246183203,cl,add,11,3
cl_add_ran11_cv4.ghatREL1,0.51226295937078,cl,add,11,4
cl_add_ran11_cv5.ghatREL1,0.543267106030881,cl,add,11,5
cl_add_ran12_cv1.ghatREL1,0.425165657603744,cl,add,12,1
cl_add_ran12_cv2.ghatREL1,0.540698894198909,cl,add,12,2
cl_add_ran12_cv3.ghatREL1,0.468336533856177,cl,add,12,3
cl_add_ran12_cv4.ghatREL1,0.625270772843066,cl,add,12,4
cl_add_ran12_cv5.ghatREL1,0.475556458591564,cl,add,12,5
cl_add_ran13_cv1.ghatREL1,0.385443681516707,cl,add,13,1
cl_add_ran13_cv2.ghatREL1,0.392696100228599,cl,add,13,2
cl_add_ran13_cv3.ghatREL1,0.416559965737947,cl,add,13,3
cl_add_ran13_cv4.ghatREL1,0.491412467615681,cl,add,13,4
cl_add_ran13_cv5.ghatREL1,0.416810408631384,cl,add,13,5
cl_add_ran14_cv1.ghatREL1,0.346231342007659,cl,add,14,1
cl_add_ran14_cv2.ghatREL1,0.507796693986367,cl,add,14,2
cl_add_ran14_cv3.ghatREL1,0.494861093660225,cl,add,14,3
cl_add_ran14_cv4.ghatREL1,0.468687040062828,cl,add,14,4
cl_add_ran14_cv5.ghatREL1,0.58387031824167,cl,add,14,5
cl_add_ran15_cv1.ghatREL1,0.442373871440319,cl,add,15,1
cl_add_ran15_cv2.ghatREL1,0.523021436653037,cl,add,15,2
cl_add_ran15_cv3.ghatREL1,0.496524859226084,cl,add,15,3
cl_add_ran15_cv4.ghatREL1,0.556672765524004,cl,add,15,4
cl_add_ran15_cv5.ghatREL1,0.66076582779897,cl,add,15,5
cl_add_ran16_cv1.ghatREL1,0.485783264426326,cl,add,16,1
cl_add_ran16_cv2.ghatREL1,0.615381625955797,cl,add,16,2
cl_add_ran16_cv3.ghatREL1,0.497539687322477,cl,add,16,3
cl_add_ran16_cv4.ghatREL1,0.129974802307024,cl,add,16,4
cl_add_ran16_cv5.ghatREL1,0.49950656186046,cl,add,16,5
cl_add_ran17_cv1.ghatREL1,0.688053188850369,cl,add,17,1
cl_add_ran17_cv2.ghatREL1,0.613670401359754,cl,add,17,2
cl_add_ran17_cv3.ghatREL1,0.488125618223378,cl,add,17,3
cl_add_ran17_cv4.ghatREL1,0.533092907443753,cl,add,17,4
cl_add_ran17_cv5.ghatREL1,0.458541265353772,cl,add,17,5
cl_add_ran18_cv1.ghatREL1,0.527387438774316,cl,add,18,1
cl_add_ran18_cv2.ghatREL1,0.516005049200885,cl,add,18,2
cl_add_ran18_cv3.ghatREL1,0.463962635336403,cl,add,18,3
cl_add_ran18_cv4.ghatREL1,0.542409121219518,cl,add,18,4
cl_add_ran18_cv5.ghatREL1,0.490795199889055,cl,add,18,5
cl_add_ran19_cv1.ghatREL1,0.448014414132737,cl,add,19,1
cl_add_ran19_cv2.ghatREL1,0.287752838220317,cl,add,19,2
cl_add_ran19_cv3.ghatREL1,0.479294930710937,cl,add,19,3
cl_add_ran19_cv4.ghatREL1,0.585437046896835,cl,add,19,4
cl_add_ran19_cv5.ghatREL1,0.428724084235647,cl,add,19,5
cl_add_ran1_cv1.ghatREL1,0.416810408631384,cl,add,1,1
cl_add_ran1_cv2.ghatREL1,0.562366684318612,cl,add,1,2
cl_add_ran1_cv3.ghatREL1,0.451768929900204,cl,add,1,3
cl_add_ran1_cv4.ghatREL1,0.493585803512266,cl,add,1,4
cl_add_ran1_cv5.ghatREL1,0.429940473807275,cl,add,1,5
cl_add_ran20_cv1.ghatREL1,0.576318537546976,cl,add,20,1
cl_add_ran20_cv2.ghatREL1,0.444297829953377,cl,add,20,2
cl_add_ran20_cv3.ghatREL1,0.527314290733429,cl,add,20,3
cl_add_ran20_cv4.ghatREL1,0.569622326720073,cl,add,20,4
cl_add_ran20_cv5.ghatREL1,0.384725400704932,cl,add,20,5
cl_add_ran2_cv1.ghatREL1,0.643358980518628,cl,add,2,1
cl_add_ran2_cv2.ghatREL1,0.443568997550775,cl,add,2,2
cl_add_ran2_cv3.ghatREL1,0.538775114146998,cl,add,2,3
cl_add_ran2_cv4.ghatREL1,0.546302916530175,cl,add,2,4
cl_add_ran2_cv5.ghatREL1,0.522410998419243,cl,add,2,5
cl_add_ran3_cv1.ghatREL1,0.503242467378122,cl,add,3,1
cl_add_ran3_cv2.ghatREL1,0.464732914275058,cl,add,3,2
cl_add_ran3_cv3.ghatREL1,0.23695961214038,cl,add,3,3
cl_add_ran3_cv4.ghatREL1,0.677922610017982,cl,add,3,4
cl_add_ran3_cv5.ghatREL1,0.280019391238342,cl,add,3,5
cl_add_ran4_cv1.ghatREL1,0.504146586459686,cl,add,4,1
cl_add_ran4_cv2.ghatREL1,0.51848990279752,cl,add,4,2
cl_add_ran4_cv3.ghatREL1,0.489609316407051,cl,add,4,3
cl_add_ran4_cv4.ghatREL1,0.479342073072559,cl,add,4,4
cl_add_ran4_cv5.ghatREL1,0.611705825073213,cl,add,4,5
cl_add_ran5_cv1.ghatREL1,0.417197107608014,cl,add,5,1
cl_add_ran5_cv2.ghatREL1,0.524955812576489,cl,add,5,2
cl_add_ran5_cv3.ghatREL1,0.499584279743964,cl,add,5,3
cl_add_ran5_cv4.ghatREL1,0.501199057701066,cl,add,5,4
cl_add_ran5_cv5.ghatREL1,0.46888018595631,cl,add,5,5
cl_add_ran6_cv1.ghatREL1,0.395707081543691,cl,add,6,1
cl_add_ran6_cv2.ghatREL1,0.636303207575728,cl,add,6,2
cl_add_ran6_cv3.ghatREL1,0.515727864136888,cl,add,6,3
cl_add_ran6_cv4.ghatREL1,0.2612033693643,cl,add,6,4
cl_add_ran6_cv5.ghatREL1,0.496601590780951,cl,add,6,5
cl_add_ran7_cv1.ghatREL1,0.557539645637887,cl,add,7,1
cl_add_ran7_cv2.ghatREL1,0.444181104021621,cl,add,7,2
cl_add_ran7_cv3.ghatREL1,0.526184118684533,cl,add,7,3
cl_add_ran7_cv4.ghatREL1,0.457078210015652,cl,add,7,4
cl_add_ran7_cv5.ghatREL1,0.605376671714809,cl,add,7,5
cl_add_ran8_cv1.ghatREL1,0.676592608646125,cl,add,8,1
cl_add_ran8_cv2.ghatREL1,0.546586736335644,cl,add,8,2
cl_add_ran8_cv3.ghatREL1,0.32486208364916,cl,add,8,3
cl_add_ran8_cv4.ghatREL1,0.52098596907165,cl,add,8,4
cl_add_ran8_cv5.ghatREL1,0.35566604708942,cl,add,8,5
cl_add_ran9_cv1.ghatREL1,0.642750019362431,cl,add,9,1
cl_add_ran9_cv2.ghatREL1,0.390249752226994,cl,add,9,2
cl_add_ran9_cv3.ghatREL1,0.395369085630849,cl,add,9,3
cl_add_ran9_cv4.ghatREL1,0.411840614131572,cl,add,9,4
cl_add_ran9_cv5.ghatREL1,0.692122695259138,cl,add,9,5
cl_dom_ran10_cv1.ghatREL1,0.656692244862271,cl,dom,10,1
cl_dom_ran10_cv2.ghatREL1,0.544884658145115,cl,dom,10,2
cl_dom_ran10_cv3.ghatREL1,0.535231105097924,cl,dom,10,3
cl_dom_ran10_cv4.ghatREL1,0.570693861003259,cl,dom,10,4
cl_dom_ran10_cv5.ghatREL1,0.542648407540275,cl,dom,10,5
cl_dom_ran11_cv2.ghatREL1,0.543039509474577,cl,dom,11,2
cl_dom_ran11_cv3.ghatREL1,0.51531731450454,cl,dom,11,3
cl_dom_ran11_cv4.ghatREL1,0.536231473370461,cl,dom,11,4
cl_dom_ran11_cv5.ghatREL1,0.667919228720499,cl,dom,11,5
cl_dom_ran12_cv1.ghatREL1,0.553574995705945,cl,dom,12,1
cl_dom_ran12_cv2.ghatREL1,0.595787518267305,cl,dom,12,2
cl_dom_ran12_cv3.ghatREL1,0.576816033975217,cl,dom,12,3
cl_dom_ran12_cv3.ghatREL2,0.576816033975217,cl,dom,12,3
cl_dom_ran12_cv4.ghatREL2,0.550204873873527,cl,dom,12,4
cl_dom_ran13_cv1.ghatREL1,0.351712654601859,cl,dom,13,1
cl_dom_ran13_cv3.ghatREL1,0.580371892548704,cl,dom,13,3
cl_dom_ran13_cv4.ghatREL1,0.605380809857355,cl,dom,13,4
cl_dom_ran13_cv5.ghatREL1,0.564031435781775,cl,dom,13,5
cl_dom_ran14_cv1.ghatREL1,0.525164862101119,cl,dom,14,1
cl_dom_ran14_cv2.ghatREL1,0.560105942720567,cl,dom,14,2
cl_dom_ran14_cv3.ghatREL1,0.537714823371306,cl,dom,14,3
cl_dom_ran14_cv4.ghatREL1,0.585392146676168,cl,dom,14,4
cl_dom_ran14_cv5.ghatREL1,0.579569283299994,cl,dom,14,5
cl_dom_ran15_cv1.ghatREL1,0.523802570885204,cl,dom,15,1
cl_dom_ran15_cv2.ghatREL1,0.598221163604633,cl,dom,15,2
cl_dom_ran15_cv3.ghatREL1,0.524165967647851,cl,dom,15,3
cl_dom_ran15_cv4.ghatREL1,0.530137882294152,cl,dom,15,4
cl_dom_ran15_cv5.ghatREL1,0.691895414458208,cl,dom,15,5
cl_dom_ran16_cv1.ghatREL1,0.553219636828205,cl,dom,16,1
cl_dom_ran16_cv2.ghatREL1,0.757008750767515,cl,dom,16,2
cl_dom_ran16_cv3.ghatREL1,0.588234257250126,cl,dom,16,3
cl_dom_ran16_cv4.ghatREL1,0.404624652917433,cl,dom,16,4
cl_dom_ran16_cv5.ghatREL1,0.565048830495375,cl,dom,16,5
cl_dom_ran17_cv1.ghatREL1,0.728730839278494,cl,dom,17,1
cl_dom_ran17_cv2.ghatREL1,0.640702889009194,cl,dom,17,2
cl_dom_ran17_cv3.ghatREL2,0.557205205352021,cl,dom,17,3
cl_dom_ran17_cv4.ghatREL1,0.485865447493867,cl,dom,17,4
cl_dom_ran17_cv5.ghatREL1,0.547439360189927,cl,dom,17,5
cl_dom_ran18_cv1.ghatREL1,0.608812321973621,cl,dom,18,1
cl_dom_ran18_cv2.ghatREL1,0.573166221312974,cl,dom,18,2
cl_dom_ran18_cv3.ghatREL1,0.500828628623913,cl,dom,18,3
cl_dom_ran18_cv4.ghatREL1,0.600628116494959,cl,dom,18,4
cl_dom_ran18_cv5.ghatREL1,0.433946029424534,cl,dom,18,5
cl_dom_ran19_cv1.ghatREL1,0.582329676460199,cl,dom,19,1
cl_dom_ran19_cv2.ghatREL1,0.31777275366572,cl,dom,19,2
cl_dom_ran19_cv3.ghatREL1,0.55710733137639,cl,dom,19,3
cl_dom_ran19_cv4.ghatREL2,0.638482135829772,cl,dom,19,4
cl_dom_ran19_cv5.ghatREL1,0.554194165982113,cl,dom,19,5
cl_dom_ran1_cv1.ghatREL1,0.564031435781775,cl,dom,1,1
cl_dom_ran1_cv2.ghatREL1,0.547277068713543,cl,dom,1,2
cl_dom_ran1_cv3.ghatREL1,0.412105501484475,cl,dom,1,3
cl_dom_ran1_cv4.ghatREL1,0.661669669873402,cl,dom,1,4
cl_dom_ran1_cv5.ghatREL1,0.554837962051639,cl,dom,1,5
cl_dom_ran20_cv1.ghatREL1,0.615581198649742,cl,dom,20,1
cl_dom_ran20_cv2.ghatREL1,0.47248262549307,cl,dom,20,2
cl_dom_ran20_cv3.ghatREL1,0.60156043418232,cl,dom,20,3
cl_dom_ran20_cv4.ghatREL1,0.729874979127432,cl,dom,20,4
cl_dom_ran20_cv5.ghatREL1,0.521055146437394,cl,dom,20,5
cl_dom_ran2_cv1.ghatREL1,0.6391725498478,cl,dom,2,1
cl_dom_ran2_cv2.ghatREL1,0.515785987547864,cl,dom,2,2
cl_dom_ran2_cv3.ghatREL1,0.600838413788029,cl,dom,2,3
cl_dom_ran2_cv4.ghatREL2,0.544931244948716,cl,dom,2,4
cl_dom_ran2_cv5.ghatREL2,0.627226948810453,cl,dom,2,5
cl_dom_ran3_cv1.ghatREL1,0.533006084661004,cl,dom,3,1
cl_dom_ran3_cv2.ghatREL1,0.604255954706212,cl,dom,3,2
cl_dom_ran3_cv3.ghatREL1,0.330098412182433,cl,dom,3,3
cl_dom_ran3_cv4.ghatREL1,0.717205511262778,cl,dom,3,4
cl_dom_ran3_cv5.ghatREL1,0.499541777349222,cl,dom,3,5
cl_dom_ran4_cv1.ghatREL1,0.6280642691686,cl,dom,4,1
cl_dom_ran4_cv2.ghatREL1,0.52016842449784,cl,dom,4,2
cl_dom_ran4_cv3.ghatREL1,0.574670906294899,cl,dom,4,3
cl_dom_ran4_cv4.ghatREL1,0.630857704824375,cl,dom,4,4
cl_dom_ran4_cv5.ghatREL1,0.57926503190503,cl,dom,4,5
cl_dom_ran5_cv1.ghatREL1,0.545662710442116,cl,dom,5,1
cl_dom_ran5_cv2.ghatREL1,0.650100161014691,cl,dom,5,2
cl_dom_ran5_cv3.ghatREL1,0.504445882981782,cl,dom,5,3
cl_dom_ran5_cv4.ghatREL1,0.651916260253957,cl,dom,5,4
cl_dom_ran5_cv5.ghatREL1,0.448244620461391,cl,dom,5,5
cl_dom_ran6_cv1.ghatREL2,0.561248063321978,cl,dom,6,1
cl_dom_ran6_cv2.ghatREL1,0.671482117899868,cl,dom,6,2
cl_dom_ran6_cv3.ghatREL1,0.582147849997028,cl,dom,6,3
cl_dom_ran6_cv4.ghatREL1,0.255779556506403,cl,dom,6,4
cl_dom_ran6_cv5.ghatREL1,0.612786263406514,cl,dom,6,5
cl_dom_ran7_cv1.ghatREL1,0.573102369122318,cl,dom,7,1
cl_dom_ran7_cv2.ghatREL1,0.474396835565119,cl,dom,7,2
cl_dom_ran7_cv3.ghatREL1,0.624525858362156,cl,dom,7,3
cl_dom_ran7_cv4.ghatREL1,0.498824511157223,cl,dom,7,4
cl_dom_ran7_cv5.ghatREL1,0.690561231003734,cl,dom,7,5
cl_dom_ran8_cv1.ghatREL1,0.68135330685977,cl,dom,8,1
cl_dom_ran8_cv2.ghatREL1,0.503631089488052,cl,dom,8,2
cl_dom_ran8_cv3.ghatREL1,0.355655298469139,cl,dom,8,3
cl_dom_ran8_cv4.ghatREL1,0.602895682402552,cl,dom,8,4
cl_dom_ran8_cv5.ghatREL1,0.503670190688707,cl,dom,8,5
cl_dom_ran9_cv1.ghatREL1,0.596280106586288,cl,dom,9,1
cl_dom_ran9_cv2.ghatREL1,0.509881984095599,cl,dom,9,2
cl_dom_ran9_cv3.ghatREL1,0.47888434976356,cl,dom,9,3
cl_dom_ran9_cv5.ghatREL1,0.712714174708817,cl,dom,9,5
cw_add_ran10_cv1.ghatREL1,0.834954791609291,cw,add,10,1
cw_add_ran10_cv2.ghatREL1,0.684174612994084,cw,add,10,2
cw_add_ran10_cv3.ghatREL1,0.579757422179856,cw,add,10,3
cw_add_ran10_cv4.ghatREL1,0.744458690163216,cw,add,10,4
cw_add_ran10_cv5.ghatREL1,0.750483586207802,cw,add,10,5
cw_add_ran11_cv1.ghatREL1,0.781884421216328,cw,add,11,1
cw_add_ran11_cv2.ghatREL1,0.729098361037659,cw,add,11,2
cw_add_ran11_cv3.ghatREL1,0.787532265506717,cw,add,11,3
cw_add_ran11_cv4.ghatREL1,0.479670164946779,cw,add,11,4
cw_add_ran11_cv5.ghatREL1,0.696667862208211,cw,add,11,5
cw_add_ran12_cv1.ghatREL1,0.777465447304271,cw,add,12,1
cw_add_ran12_cv2.ghatREL1,0.780813209948032,cw,add,12,2
cw_add_ran12_cv3.ghatREL1,0.77683831402808,cw,add,12,3
cw_add_ran12_cv4.ghatREL1,0.820457846843453,cw,add,12,4
cw_add_ran12_cv5.ghatREL1,0.578604263755326,cw,add,12,5
cw_add_ran13_cv1.ghatREL1,0.871612038801757,cw,add,13,1
cw_add_ran13_cv2.ghatREL1,0.710998876507587,cw,add,13,2
cw_add_ran13_cv3.ghatREL1,0.711283749711176,cw,add,13,3
cw_add_ran13_cv4.ghatREL1,0.466184666251215,cw,add,13,4
cw_add_ran13_cv5.ghatREL1,0.883920936364056,cw,add,13,5
cw_add_ran14_cv1.ghatREL1,0.737152324911282,cw,add,14,1
cw_add_ran14_cv2.ghatREL1,0.60565334610301,cw,add,14,2
cw_add_ran14_cv3.ghatREL1,0.731603189397669,cw,add,14,3
cw_add_ran14_cv4.ghatREL1,0.634015098561317,cw,add,14,4
cw_add_ran14_cv5.ghatREL1,0.884971498958305,cw,add,14,5
cw_add_ran15_cv1.ghatREL1,0.527037155481049,cw,add,15,1
cw_add_ran15_cv2.ghatREL1,0.705906711888995,cw,add,15,2
cw_add_ran15_cv3.ghatREL1,0.678360510341039,cw,add,15,3
cw_add_ran15_cv4.ghatREL1,0.682533406689474,cw,add,15,4
cw_add_ran15_cv5.ghatREL1,0.67787511671145,cw,add,15,5
cw_add_ran16_cv1.ghatREL1,0.646809494928129,cw,add,16,1
cw_add_ran16_cv2.ghatREL1,0.667847837647556,cw,add,16,2
cw_add_ran16_cv3.ghatREL1,0.633289682034734,cw,add,16,3
cw_add_ran16_cv4.ghatREL1,0.66374627325373,cw,add,16,4
cw_add_ran16_cv5.ghatREL1,0.66989921639803,cw,add,16,5
cw_add_ran17_cv1.ghatREL1,0.770741864811593,cw,add,17,1
cw_add_ran17_cv2.ghatREL1,0.72545661969601,cw,add,17,2
cw_add_ran17_cv3.ghatREL1,0.543430489827333,cw,add,17,3
cw_add_ran17_cv4.ghatREL1,0.778937411289017,cw,add,17,4
cw_add_ran17_cv5.ghatREL1,0.726264993339731,cw,add,17,5
cw_add_ran18_cv1.ghatREL1,0.663092524360031,cw,add,18,1
cw_add_ran18_cv2.ghatREL1,0.695889829238832,cw,add,18,2
cw_add_ran18_cv3.ghatREL1,0.448855536177763,cw,add,18,3
cw_add_ran18_cv4.ghatREL1,0.828989098977618,cw,add,18,4
cw_add_ran18_cv5.ghatREL1,0.67530487309221,cw,add,18,5
cw_add_ran19_cv1.ghatREL1,0.680822329522743,cw,add,19,1
cw_add_ran19_cv2.ghatREL1,0.920362092639949,cw,add,19,2
cw_add_ran19_cv3.ghatREL1,0.671875637627489,cw,add,19,3
cw_add_ran19_cv4.ghatREL1,0.478593608858599,cw,add,19,4
cw_add_ran19_cv5.ghatREL1,0.787911542509013,cw,add,19,5
cw_add_ran1_cv1.ghatREL1,0.883920936364056,cw,add,1,1
cw_add_ran1_cv2.ghatREL1,0.453494554335197,cw,add,1,2
cw_add_ran1_cv3.ghatREL1,0.712481614094545,cw,add,1,3
cw_add_ran1_cv4.ghatREL1,0.584216807244872,cw,add,1,4
cw_add_ran1_cv5.ghatREL1,0.69005962276709,cw,add,1,5
cw_add_ran20_cv1.ghatREL1,0.717252732548353,cw,add,20,1
cw_add_ran20_cv2.ghatREL1,0.668817338067751,cw,add,20,2
cw_add_ran20_cv3.ghatREL1,0.74754944231532,cw,add,20,3
cw_add_ran20_cv4.ghatREL1,0.608113462691954,cw,add,20,4
cw_add_ran20_cv5.ghatREL1,0.90556143253233,cw,add,20,5
cw_add_ran2_cv1.ghatREL1,0.871488503362182,cw,add,2,1
cw_add_ran2_cv2.ghatREL1,0.700653852727209,cw,add,2,2
cw_add_ran2_cv3.ghatREL1,0.700313901035069,cw,add,2,3
cw_add_ran2_cv4.ghatREL1,0.63692702478921,cw,add,2,4
cw_add_ran2_cv5.ghatREL1,0.583734356737798,cw,add,2,5
cw_add_ran3_cv1.ghatREL1,0.74993918103749,cw,add,3,1
cw_add_ran3_cv2.ghatREL1,0.319712728437309,cw,add,3,2
cw_add_ran3_cv3.ghatREL1,0.763836573913819,cw,add,3,3
cw_add_ran3_cv4.ghatREL1,0.647488643555175,cw,add,3,4
cw_add_ran3_cv5.ghatREL1,0.658616320982154,cw,add,3,5
cw_add_ran4_cv1.ghatREL1,0.825371038033126,cw,add,4,1
cw_add_ran4_cv2.ghatREL1,0.64318303087554,cw,add,4,2
cw_add_ran4_cv3.ghatREL1,0.693694602030117,cw,add,4,3
cw_add_ran4_cv4.ghatREL1,0.759590650123694,cw,add,4,4
cw_add_ran4_cv5.ghatREL1,0.614257842406605,cw,add,4,5
cw_add_ran5_cv1.ghatREL1,0.821319706010903,cw,add,5,1
cw_add_ran5_cv2.ghatREL1,0.485730907260232,cw,add,5,2
cw_add_ran5_cv3.ghatREL1,0.732948569379132,cw,add,5,3
cw_add_ran5_cv4.ghatREL1,0.771217962927367,cw,add,5,4
cw_add_ran5_cv5.ghatREL1,0.781510801263145,cw,add,5,5
cw_add_ran6_cv1.ghatREL1,0.687471049228147,cw,add,6,1
cw_add_ran6_cv2.ghatREL1,0.587558011125123,cw,add,6,2
cw_add_ran6_cv3.ghatREL1,0.651823953680447,cw,add,6,3
cw_add_ran6_cv4.ghatREL1,0.894730305989847,cw,add,6,4
cw_add_ran6_cv5.ghatREL1,0.81828976560983,cw,add,6,5
cw_add_ran7_cv1.ghatREL1,0.885752905204614,cw,add,7,1
cw_add_ran7_cv2.ghatREL1,0.757667330054659,cw,add,7,2
cw_add_ran7_cv3.ghatREL1,0.432796437477762,cw,add,7,3
cw_add_ran7_cv4.ghatREL1,0.669044079416786,cw,add,7,4
cw_add_ran7_cv5.ghatREL1,0.734433322550559,cw,add,7,5
cw_add_ran8_cv1.ghatREL1,0.873070043437733,cw,add,8,1
cw_add_ran8_cv2.ghatREL1,0.831632884338116,cw,add,8,2
cw_add_ran8_cv3.ghatREL1,0.545944595358259,cw,add,8,3
cw_add_ran8_cv4.ghatREL1,0.578435813710005,cw,add,8,4
cw_add_ran8_cv5.ghatREL1,0.70590712678182,cw,add,8,5
cw_add_ran9_cv1.ghatREL1,0.864156380328071,cw,add,9,1
cw_add_ran9_cv2.ghatREL1,0.548257929528453,cw,add,9,2
cw_add_ran9_cv3.ghatREL1,0.629457119604054,cw,add,9,3
cw_add_ran9_cv4.ghatREL1,0.678106169978035,cw,add,9,4
cw_add_ran9_cv5.ghatREL1,0.746849862010109,cw,add,9,5
cw_dom_ran10_cv1.ghatREL1,0.880855945429676,cw,dom,10,1
cw_dom_ran10_cv2.ghatREL1,0.744266590731823,cw,dom,10,2
cw_dom_ran10_cv3.ghatREL1,0.655254939663775,cw,dom,10,3
cw_dom_ran10_cv4.ghatREL1,0.701384605063905,cw,dom,10,4
cw_dom_ran10_cv5.ghatREL1,0.745417907003804,cw,dom,10,5
cw_dom_ran11_cv1.ghatREL1,0.768120348533821,cw,dom,11,1
cw_dom_ran11_cv2.ghatREL1,0.81714187578302,cw,dom,11,2
cw_dom_ran11_cv3.ghatREL1,0.77832052779377,cw,dom,11,3
cw_dom_ran11_cv4.ghatREL1,0.517515598200623,cw,dom,11,4
cw_dom_ran11_cv5.ghatREL1,0.779531051869148,cw,dom,11,5
cw_dom_ran12_cv1.ghatREL1,0.838881378428401,cw,dom,12,1
