file,r,trait,mode,rand,cv
krn_add_ran2_cv4.ghatREL1,0.611734179400938,krn,add,2,4
krn_add_ran2_cv5.ghatREL1,0.579419314854689,krn,add,2,5
krn_add_ran3_cv1.ghatREL1,0.904508079059513,krn,add,3,1
krn_add_ran3_cv2.ghatREL1,0.636054364634394,krn,add,3,2
krn_add_ran3_cv3.ghatREL1,0.653484901408398,krn,add,3,3
krn_add_ran3_cv4.ghatREL1,0.622664102345731,krn,add,3,4
krn_add_ran3_cv5.ghatREL1,0.757753022850088,krn,add,3,5
krn_add_ran4_cv1.ghatREL1,0.722204386861428,krn,add,4,1
krn_add_ran4_cv2.ghatREL1,0.674432012618868,krn,add,4,2
krn_add_ran4_cv3.ghatREL1,0.756610870337837,krn,add,4,3
krn_add_ran4_cv4.ghatREL1,0.582548365224566,krn,add,4,4
krn_add_ran4_cv5.ghatREL1,0.583080071769095,krn,add,4,5
krn_add_ran5_cv1.ghatREL1,0.768135157770877,krn,add,5,1
krn_add_ran5_cv2.ghatREL1,0.644092764584211,krn,add,5,2
krn_add_ran5_cv3.ghatREL1,0.604267240727313,krn,add,5,3
krn_add_ran5_cv4.ghatREL1,0.730498773182562,krn,add,5,4
krn_add_ran5_cv5.ghatREL1,0.693697717349977,krn,add,5,5
krn_add_ran6_cv1.ghatREL1,0.78819519295906,krn,add,6,1
krn_add_ran6_cv2.ghatREL1,0.678057969696578,krn,add,6,2
krn_add_ran6_cv3.ghatREL1,0.664172744885699,krn,add,6,3
krn_add_ran6_cv4.ghatREL1,0.531920274356079,krn,add,6,4
krn_add_ran6_cv5.ghatREL1,0.635956787156263,krn,add,6,5
krn_add_ran7_cv1.ghatREL1,0.600183248003611,krn,add,7,1
krn_add_ran7_cv2.ghatREL1,0.776279924836905,krn,add,7,2
krn_add_ran7_cv3.ghatREL1,0.717808039057028,krn,add,7,3
krn_add_ran7_cv4.ghatREL1,0.770679622675971,krn,add,7,4
krn_add_ran7_cv5.ghatREL1,0.788286781272482,krn,add,7,5
krn_add_ran8_cv1.ghatREL1,0.690275445612813,krn,add,8,1
krn_add_ran8_cv2.ghatREL1,0.695473076860517,krn,add,8,2
krn_add_ran8_cv3.ghatREL1,0.664734492729719,krn,add,8,3
krn_add_ran8_cv4.ghatREL1,0.709624849349761,krn,add,8,4
krn_add_ran8_cv5.ghatREL1,0.66721431862029,krn,add,8,5
krn_add_ran9_cv1.ghatREL1,0.715634726035653,krn,add,9,1
krn_add_ran9_cv2.ghatREL1,0.557071086672322,krn,add,9,2
krn_add_ran9_cv3.ghatREL1,0.539730983284388,krn,add,9,3
krn_add_ran9_cv4.ghatREL1,0.82742999525948,krn,add,9,4
krn_add_ran9_cv5.ghatREL1,0.452756560146846,krn,add,9,5
krn_dom_ran10_cv1.ghatREL1,0.78036476826774,krn,dom,10,1
krn_dom_ran10_cv2.ghatREL1,0.483867128856985,krn,dom,10,2
krn_dom_ran10_cv3.ghatREL1,0.659243234376444,krn,dom,10,3
krn_dom_ran10_cv4.ghatREL1,0.782629807896586,krn,dom,10,4
krn_dom_ran10_cv5.ghatREL1,0.784762145461819,krn,dom,10,5
krn_dom_ran11_cv1.ghatREL1,0.782013422790403,krn,dom,11,1
krn_dom_ran11_cv3.ghatREL1,0.615949976840276,krn,dom,11,3
krn_dom_ran11_cv4.ghatREL1,0.739140341494489,krn,dom,11,4
krn_dom_ran11_cv5.ghatREL1,0.562871174412177,krn,dom,11,5
krn_dom_ran12_cv1.ghatREL1,0.587943539257901,krn,dom,12,1
krn_dom_ran12_cv2.ghatREL1,0.823579873529232,krn,dom,12,2
krn_dom_ran12_cv3.ghatREL1,0.590271989720498,krn,dom,12,3
krn_dom_ran12_cv4.ghatREL1,0.499641240883926,krn,dom,12,4
krn_dom_ran12_cv5.ghatREL1,0.660034673353382,krn,dom,12,5
krn_dom_ran13_cv1.ghatREL1,0.752299673359465,krn,dom,13,1
krn_dom_ran13_cv2.ghatREL1,0.631529221736682,krn,dom,13,2
krn_dom_ran13_cv3.ghatREL1,0.748115465320763,krn,dom,13,3
krn_dom_ran13_cv4.ghatREL1,0.635329861954659,krn,dom,13,4
krn_dom_ran13_cv5.ghatREL1,0.764122070858808,krn,dom,13,5
krn_dom_ran14_cv1.ghatREL1,0.737462506575452,krn,dom,14,1
krn_dom_ran14_cv2.ghatREL1,0.575591922112455,krn,dom,14,2
krn_dom_ran14_cv3.ghatREL1,0.687461745433646,krn,dom,14,3
krn_dom_ran14_cv4.ghatREL1,0.805745945377415,krn,dom,14,4
krn_dom_ran14_cv5.ghatREL1,0.664186099129088,krn,dom,14,5
krn_dom_ran15_cv1.ghatREL1,0.571797460837986,krn,dom,15,1
krn_dom_ran15_cv2.ghatREL1,0.741657833813744,krn,dom,15,2
krn_dom_ran15_cv3.ghatREL1,0.854773202560102,krn,dom,15,3
krn_dom_ran15_cv4.ghatREL1,0.572347375434557,krn,dom,15,4
krn_dom_ran15_cv5.ghatREL1,0.452284214127675,krn,dom,15,5
krn_dom_ran16_cv1.ghatREL1,0.672343382117407,krn,dom,16,1
krn_dom_ran16_cv2.ghatREL1,0.614129187299155,krn,dom,16,2
krn_dom_ran16_cv3.ghatREL1,0.685314493851998,krn,dom,16,3
krn_dom_ran16_cv4.ghatREL1,0.785434968742949,krn,dom,16,4
krn_dom_ran16_cv5.ghatREL1,0.695181508530495,krn,dom,16,5
krn_dom_ran17_cv1.ghatREL1,0.731900340926325,krn,dom,17,1
krn_dom_ran17_cv2.ghatREL1,0.638018484318296,krn,dom,17,2
krn_dom_ran17_cv3.ghatREL1,0.609754484154659,krn,dom,17,3
krn_dom_ran17_cv4.ghatREL1,0.77735453321596,krn,dom,17,4
krn_dom_ran17_cv5.ghatREL1,0.6181322571133,krn,dom,17,5
krn_dom_ran18_cv1.ghatREL1,0.787069600565875,krn,dom,18,1
krn_dom_ran18_cv2.ghatREL1,0.7964953636224,krn,dom,18,2
krn_dom_ran18_cv3.ghatREL1,0.638129523389008,krn,dom,18,3
krn_dom_ran18_cv4.ghatREL1,0.81808971874882,krn,dom,18,4
krn_dom_ran18_cv5.ghatREL1,0.574384473616753,krn,dom,18,5
krn_dom_ran19_cv1.ghatREL1,0.816055939253652,krn,dom,19,1
krn_dom_ran19_cv2.ghatREL1,0.693966681898096,krn,dom,19,2
krn_dom_ran19_cv3.ghatREL1,0.567619907595694,krn,dom,19,3
krn_dom_ran19_cv4.ghatREL1,0.477077536559224,krn,dom,19,4
krn_dom_ran19_cv5.ghatREL1,0.607608188860599,krn,dom,19,5
krn_dom_ran1_cv1.ghatREL1,0.764122070858808,krn,dom,1,1
krn_dom_ran1_cv2.ghatREL1,0.617877873595138,krn,dom,1,2
krn_dom_ran1_cv3.ghatREL1,0.597833350531182,krn,dom,1,3
krn_dom_ran1_cv4.ghatREL1,0.515663503423924,krn,dom,1,4
krn_dom_ran1_cv5.ghatREL1,0.739159680240387,krn,dom,1,5
krn_dom_ran20_cv1.ghatREL1,0.594093863213206,krn,dom,20,1
krn_dom_ran20_cv2.ghatREL1,0.728381096385661,krn,dom,20,2
krn_dom_ran20_cv3.ghatREL1,0.722292109559733,krn,dom,20,3
krn_dom_ran20_cv4.ghatREL1,0.539812801182271,krn,dom,20,4
krn_dom_ran20_cv5.ghatREL1,0.674595781128682,krn,dom,20,5
krn_dom_ran2_cv1.ghatREL1,0.570155500393173,krn,dom,2,1
krn_dom_ran2_cv2.ghatREL1,0.740281688542453,krn,dom,2,2
krn_dom_ran2_cv3.ghatREL1,0.740187879216929,krn,dom,2,3
krn_dom_ran2_cv4.ghatREL1,0.627484373745117,krn,dom,2,4
krn_dom_ran2_cv5.ghatREL1,0.560237667959773,krn,dom,2,5
krn_dom_ran3_cv1.ghatREL1,0.907857158576426,krn,dom,3,1
krn_dom_ran3_cv2.ghatREL1,0.632397281086507,krn,dom,3,2
krn_dom_ran3_cv3.ghatREL1,0.626140423231886,krn,dom,3,3
krn_dom_ran3_cv4.ghatREL1,0.638225212033313,krn,dom,3,4
krn_dom_ran3_cv5.ghatREL1,0.770532907720282,krn,dom,3,5
krn_dom_ran4_cv1.ghatREL1,0.730037881406254,krn,dom,4,1
krn_dom_ran4_cv2.ghatREL1,0.678510348441387,krn,dom,4,2
krn_dom_ran4_cv3.ghatREL1,0.762323294335488,krn,dom,4,3
krn_dom_ran4_cv5.ghatREL1,0.584391491253521,krn,dom,4,5
krn_dom_ran5_cv1.ghatREL1,0.773579079336493,krn,dom,5,1
krn_dom_ran5_cv2.ghatREL1,0.658568972159606,krn,dom,5,2
krn_dom_ran5_cv3.ghatREL1,0.623363715491611,krn,dom,5,3
krn_dom_ran5_cv4.ghatREL1,0.747929095053243,krn,dom,5,4
krn_dom_ran5_cv5.ghatREL1,0.688043674060845,krn,dom,5,5
krn_dom_ran6_cv1.ghatREL1,0.775806259061294,krn,dom,6,1
krn_dom_ran6_cv2.ghatREL1,0.697472115994019,krn,dom,6,2
krn_dom_ran6_cv3.ghatREL1,0.672069384469831,krn,dom,6,3
krn_dom_ran6_cv4.ghatREL1,0.554906129341372,krn,dom,6,4
krn_dom_ran6_cv5.ghatREL1,0.646657151776896,krn,dom,6,5
krn_dom_ran7_cv1.ghatREL1,0.604549840410764,krn,dom,7,1
krn_dom_ran7_cv2.ghatREL1,0.780535819126503,krn,dom,7,2
krn_dom_ran7_cv3.ghatREL1,0.741740673751986,krn,dom,7,3
krn_dom_ran7_cv4.ghatREL1,0.788416235290286,krn,dom,7,4
krn_dom_ran7_cv5.ghatREL1,0.795730976361592,krn,dom,7,5
krn_dom_ran8_cv1.ghatREL1,0.687314861002796,krn,dom,8,1
krn_dom_ran8_cv2.ghatREL1,0.682201394976668,krn,dom,8,2
krn_dom_ran8_cv3.ghatREL1,0.678500996881923,krn,dom,8,3
krn_dom_ran8_cv4.ghatREL1,0.738932224507049,krn,dom,8,4
krn_dom_ran8_cv5.ghatREL1,0.673635427094809,krn,dom,8,5
krn_dom_ran9_cv1.ghatREL1,0.727900456704232,krn,dom,9,1
krn_dom_ran9_cv2.ghatREL1,0.540163854258511,krn,dom,9,2
krn_dom_ran9_cv3.ghatREL1,0.550324450012046,krn,dom,9,3
krn_dom_ran9_cv4.ghatREL1,0.836698161384155,krn,dom,9,4
krn_dom_ran9_cv5.ghatREL1,0.46955862574524,krn,dom,9,5
tkw_add_ran10_cv1.ghatREL1,0.664844308826545,tkw,add,10,1
tkw_add_ran10_cv2.ghatREL1,0.573122887703039,tkw,add,10,2
tkw_add_ran10_cv3.ghatREL1,0.331857600093581,tkw,add,10,3
tkw_add_ran10_cv4.ghatREL1,0.793649277824631,tkw,add,10,4
tkw_add_ran10_cv5.ghatREL1,0.731281518009309,tkw,add,10,5
tkw_add_ran11_cv1.ghatREL1,0.78579606787515,tkw,add,11,1
tkw_add_ran11_cv2.ghatREL1,0.567177233946377,tkw,add,11,2
tkw_add_ran11_cv3.ghatREL1,0.702858811670945,tkw,add,11,3
tkw_add_ran11_cv4.ghatREL1,0.677860940617501,tkw,add,11,4
tkw_add_ran11_cv5.ghatREL1,0.617504779977773,tkw,add,11,5
tkw_add_ran12_cv1.ghatREL1,0.557659223648089,tkw,add,12,1
tkw_add_ran12_cv2.ghatREL1,0.70851857247901,tkw,add,12,2
tkw_add_ran12_cv3.ghatREL1,0.552077988075327,tkw,add,12,3
tkw_add_ran12_cv4.ghatREL1,0.713109055202805,tkw,add,12,4
tkw_add_ran12_cv5.ghatREL1,0.55466941813201,tkw,add,12,5
tkw_add_ran13_cv1.ghatREL1,0.571747442435341,tkw,add,13,1
tkw_add_ran13_cv2.ghatREL1,0.603252669877504,tkw,add,13,2
tkw_add_ran13_cv3.ghatREL1,0.58961746578599,tkw,add,13,3
tkw_add_ran13_cv4.ghatREL1,0.598665452933384,tkw,add,13,4
tkw_add_ran13_cv5.ghatREL1,0.514062483729086,tkw,add,13,5
tkw_add_ran14_cv1.ghatREL1,0.400954091482839,tkw,add,14,1
tkw_add_ran14_cv2.ghatREL1,0.582512892366476,tkw,add,14,2
tkw_add_ran14_cv3.ghatREL1,0.515320383072695,tkw,add,14,3
tkw_add_ran14_cv4.ghatREL1,0.672808072006951,tkw,add,14,4
tkw_add_ran14_cv5.ghatREL1,0.711360048599378,tkw,add,14,5
tkw_add_ran15_cv1.ghatREL1,0.560680457763259,tkw,add,15,1
tkw_add_ran15_cv2.ghatREL1,0.625535695835711,tkw,add,15,2
tkw_add_ran15_cv3.ghatREL1,0.819562459079707,tkw,add,15,3
tkw_add_ran15_cv4.ghatREL1,0.591332773492711,tkw,add,15,4
tkw_add_ran15_cv5.ghatREL1,0.313565815488893,tkw,add,15,5
tkw_add_ran16_cv1.ghatREL1,0.596780446242337,tkw,add,16,1
tkw_add_ran16_cv2.ghatREL1,0.731441391248977,tkw,add,16,2
tkw_add_ran16_cv3.ghatREL1,0.679346514562791,tkw,add,16,3
tkw_add_ran16_cv4.ghatREL1,0.324964768850067,tkw,add,16,4
tkw_add_ran16_cv5.ghatREL1,0.626937155014185,tkw,add,16,5
tkw_add_ran17_cv1.ghatREL1,0.751728193252533,tkw,add,17,1
tkw_add_ran17_cv2.ghatREL1,0.711648806538697,tkw,add,17,2
tkw_add_ran17_cv3.ghatREL1,0.702052162676563,tkw,add,17,3
tkw_add_ran17_cv4.ghatREL1,0.573859305653114,tkw,add,17,4
tkw_add_ran17_cv5.ghatREL1,0.581052150320953,tkw,add,17,5
tkw_add_ran18_cv1.ghatREL1,0.702029272213992,tkw,add,18,1
tkw_add_ran18_cv2.ghatREL1,0.763915218679687,tkw,add,18,2
tkw_add_ran18_cv3.ghatREL1,0.710758720528686,tkw,add,18,3
tkw_add_ran18_cv4.ghatREL1,0.630056729065201,tkw,add,18,4
tkw_add_ran18_cv5.ghatREL1,0.591992586152734,tkw,add,18,5
tkw_add_ran19_cv1.ghatREL1,0.60833097731938,tkw,add,19,1
tkw_add_ran19_cv2.ghatREL1,0.538161530790907,tkw,add,19,2
tkw_add_ran19_cv3.ghatREL1,0.56680367895152,tkw,add,19,3
tkw_add_ran19_cv4.ghatREL1,0.586378690821605,tkw,add,19,4
tkw_add_ran19_cv5.ghatREL1,0.669967959316773,tkw,add,19,5
tkw_add_ran1_cv1.ghatREL1,0.514062483729086,tkw,add,1,1
tkw_add_ran1_cv2.ghatREL1,0.695583875779416,tkw,add,1,2
tkw_add_ran1_cv3.ghatREL1,0.57924274314714,tkw,add,1,3
tkw_add_ran1_cv4.ghatREL1,0.466332536795628,tkw,add,1,4
tkw_add_ran1_cv5.ghatREL1,0.612391420335209,tkw,add,1,5
tkw_add_ran20_cv1.ghatREL1,0.63835393177,tkw,add,20,1
tkw_add_ran20_cv2.ghatREL1,0.70175988216065,tkw,add,20,2
tkw_add_ran20_cv3.ghatREL1,0.742328743581504,tkw,add,20,3
tkw_add_ran20_cv4.ghatREL1,0.615546257838067,tkw,add,20,4
tkw_add_ran20_cv5.ghatREL1,0.554769779535427,tkw,add,20,5
tkw_add_ran2_cv1.ghatREL1,0.71166871516601,tkw,add,2,1
tkw_add_ran2_cv2.ghatREL1,0.567147414950683,tkw,add,2,2
tkw_add_ran2_cv3.ghatREL1,0.660761895439314,tkw,add,2,3
tkw_add_ran2_cv4.ghatREL1,0.707002577968104,tkw,add,2,4
tkw_add_ran2_cv5.ghatREL1,0.605937467003784,tkw,add,2,5
tkw_add_ran3_cv1.ghatREL1,0.705700141406731,tkw,add,3,1
tkw_add_ran3_cv2.ghatREL1,0.557048152829671,tkw,add,3,2
tkw_add_ran3_cv3.ghatREL1,0.71052280343286,tkw,add,3,3
tkw_add_ran3_cv4.ghatREL1,0.748481140537796,tkw,add,3,4
tkw_add_ran3_cv5.ghatREL1,0.562389420307709,tkw,add,3,5
tkw_add_ran4_cv1.ghatREL1,0.68518926544405,tkw,add,4,1
tkw_add_ran4_cv2.ghatREL1,0.742881335389355,tkw,add,4,2
tkw_add_ran4_cv3.ghatREL1,0.623674697152018,tkw,add,4,3
tkw_add_ran4_cv4.ghatREL1,0.417365883278606,tkw,add,4,4
tkw_add_ran4_cv5.ghatREL1,0.662911920751257,tkw,add,4,5
tkw_add_ran5_cv1.ghatREL1,0.578313301766423,tkw,add,5,1
tkw_add_ran5_cv2.ghatREL1,0.591829870459929,tkw,add,5,2
tkw_add_ran5_cv3.ghatREL1,0.650573142905745,tkw,add,5,3
tkw_add_ran5_cv4.ghatREL1,0.560103753084273,tkw,add,5,4
tkw_add_ran5_cv5.ghatREL1,0.767506000023634,tkw,add,5,5
tkw_add_ran6_cv1.ghatREL1,0.520767663985631,tkw,add,6,1
tkw_add_ran6_cv2.ghatREL1,0.649451571180289,tkw,add,6,2
tkw_add_ran6_cv3.ghatREL1,0.668795617967177,tkw,add,6,3
tkw_add_ran6_cv4.ghatREL1,0.485513453141954,tkw,add,6,4
tkw_add_ran6_cv5.ghatREL1,0.735706080032003,tkw,add,6,5
tkw_add_ran7_cv1.ghatREL1,0.644692076225434,tkw,add,7,1
tkw_add_ran7_cv2.ghatREL1,0.716994388582903,tkw,add,7,2
tkw_add_ran7_cv3.ghatREL1,0.585298724394157,tkw,add,7,3
tkw_add_ran7_cv4.ghatREL1,0.653745316147542,tkw,add,7,4
tkw_add_ran7_cv5.ghatREL1,0.743834116703325,tkw,add,7,5
tkw_add_ran8_cv1.ghatREL1,0.72469494983067,tkw,add,8,1
tkw_add_ran8_cv2.ghatREL1,0.66706215694973,tkw,add,8,2
tkw_add_ran8_cv3.ghatREL1,0.600884833228247,tkw,add,8,3
tkw_add_ran8_cv4.ghatREL1,0.70252973759361,tkw,add,8,4
tkw_add_ran8_cv5.ghatREL1,0.375293272586207,tkw,add,8,5
tkw_add_ran9_cv1.ghatREL1,0.696621816428749,tkw,add,9,1
tkw_add_ran9_cv2.ghatREL1,0.497684710336525,tkw,add,9,2
tkw_add_ran9_cv3.ghatREL1,0.470379828683648,tkw,add,9,3
tkw_add_ran9_cv4.ghatREL1,0.627866198597141,tkw,add,9,4
tkw_add_ran9_cv5.ghatREL1,0.587135415787643,tkw,add,9,5
tkw_dom_ran10_cv1.ghatREL1,0.744509282752279,tkw,dom,10,1
tkw_dom_ran10_cv2.ghatREL1,0.744383535434566,tkw,dom,10,2
tkw_dom_ran10_cv3.ghatREL1,0.56907230483315,tkw,dom,10,3
tkw_dom_ran10_cv4.ghatREL1,0.744010437669106,tkw,dom,10,4
tkw_dom_ran10_cv5.ghatREL1,0.829990085016521,tkw,dom,10,5
tkw_dom_ran11_cv1.ghatREL1,0.842259461206583,tkw,dom,11,1
tkw_dom_ran11_cv2.ghatREL1,0.740105469393166,tkw,dom,11,2
tkw_dom_ran11_cv3.ghatREL1,0.780453234777611,tkw,dom,11,3
tkw_dom_ran11_cv4.ghatREL1,0.763362669154633,tkw,dom,11,4
tkw_dom_ran11_cv5.ghatREL1,0.711846147715486,tkw,dom,11,5
tkw_dom_ran12_cv1.ghatREL1,0.689330236590846,tkw,dom,12,1
tkw_dom_ran12_cv2.ghatREL1,0.807024449875264,tkw,dom,12,2
tkw_dom_ran12_cv3.ghatREL1,0.736968221121826,tkw,dom,12,3
tkw_dom_ran12_cv4.ghatREL1,0.692801218956431,tkw,dom,12,4
tkw_dom_ran12_cv5.ghatREL1,0.772623272268906,tkw,dom,12,5
tkw_dom_ran13_cv1.ghatREL1,0.723341993159767,tkw,dom,13,1
tkw_dom_ran13_cv2.ghatREL1,0.735526558043604,tkw,dom,13,2
tkw_dom_ran13_cv3.ghatREL1,0.750223011573737,tkw,dom,13,3
tkw_dom_ran13_cv4.ghatREL1,0.721857456465836,tkw,dom,13,4
tkw_dom_ran13_cv5.ghatREL1,0.708140203554832,tkw,dom,13,5
tkw_dom_ran14_cv1.ghatREL1,0.652930370481532,tkw,dom,14,1
tkw_dom_ran14_cv2.ghatREL1,0.689514528763533,tkw,dom,14,2
tkw_dom_ran14_cv3.ghatREL1,0.529470402736739,tkw,dom,14,3
tkw_dom_ran14_cv4.ghatREL1,0.824275779791599,tkw,dom,14,4
tkw_dom_ran14_cv5.ghatREL1,0.81952665394153,tkw,dom,14,5
tkw_dom_ran15_cv1.ghatREL1,0.739859466310267,tkw,dom,15,1
tkw_dom_ran15_cv2.ghatREL1,0.737351933577427,tkw,dom,15,2
tkw_dom_ran15_cv3.ghatREL1,0.85852131250225,tkw,dom,15,3
tkw_dom_ran15_cv4.ghatREL1,0.58868301649727,tkw,dom,15,4
tkw_dom_ran15_cv5.ghatREL1,0.343223863173165,tkw,dom,15,5
tkw_dom_ran16_cv1.ghatREL1,0.700310353728639,tkw,dom,16,1
tkw_dom_ran16_cv2.ghatREL1,0.871588921210556,tkw,dom,16,2
tkw_dom_ran16_cv3.ghatREL1,0.790905597527524,tkw,dom,16,3
tkw_dom_ran16_cv4.ghatREL1,0.613460599007315,tkw,dom,16,4
tkw_dom_ran16_cv5.ghatREL1,0.687810739356211,tkw,dom,16,5
tkw_dom_ran17_cv1.ghatREL1,0.815255219317799,tkw,dom,17,1
tkw_dom_ran17_cv2.ghatREL1,0.8072921794015,tkw,dom,17,2
tkw_dom_ran17_cv3.ghatREL1,0.788261722644024,tkw,dom,17,3
tkw_dom_ran17_cv4.ghatREL1,0.56935978151115,tkw,dom,17,4
tkw_dom_ran17_cv5.ghatREL1,0.695803844880559,tkw,dom,17,5
tkw_dom_ran18_cv1.ghatREL1,0.812528166688307,tkw,dom,18,1
tkw_dom_ran18_cv2.ghatREL1,0.842522742200196,tkw,dom,18,2
tkw_dom_ran18_cv3.ghatREL1,0.778459627165893,tkw,dom,18,3
tkw_dom_ran18_cv4.ghatREL1,0.73122174426398,tkw,dom,18,4
tkw_dom_ran18_cv5.ghatREL1,0.625682897676272,tkw,dom,18,5
tkw_dom_ran19_cv1.ghatREL1,0.809610318749247,tkw,dom,19,1
tkw_dom_ran19_cv2.ghatREL1,0.736958322314726,tkw,dom,19,2
tkw_dom_ran19_cv3.ghatREL1,0.718052088011145,tkw,dom,19,3
tkw_dom_ran19_cv4.ghatREL1,0.642060304361944,tkw,dom,19,4
tkw_dom_ran19_cv5.ghatREL1,0.785120424735768,tkw,dom,19,5
tkw_dom_ran1_cv1.ghatREL1,0.708140203554832,tkw,dom,1,1
tkw_dom_ran1_cv2.ghatREL1,0.685855576395419,tkw,dom,1,2
tkw_dom_ran1_cv3.ghatREL1,0.701442883713051,tkw,dom,1,3
tkw_dom_ran1_cv4.ghatREL1,0.640327194171509,tkw,dom,1,4
tkw_dom_ran1_cv5.ghatREL1,0.742233068432294,tkw,dom,1,5
tkw_dom_ran20_cv1.ghatREL1,0.760586873728774,tkw,dom,20,1
tkw_dom_ran20_cv2.ghatREL1,0.696898652886624,tkw,dom,20,2
tkw_dom_ran20_cv3.ghatREL1,0.815232635428672,tkw,dom,20,3
tkw_dom_ran20_cv4.ghatREL1,0.780596281986106,tkw,dom,20,4
tkw_dom_ran20_cv5.ghatREL1,0.787672722717967,tkw,dom,20,5
tkw_dom_ran2_cv1.ghatREL1,0.776882712056416,tkw,dom,2,1
tkw_dom_ran2_cv2.ghatREL1,0.692229184799871,tkw,dom,2,2
tkw_dom_ran2_cv3.ghatREL1,0.791960863949309,tkw,dom,2,3
tkw_dom_ran2_cv4.ghatREL1,0.741219016792585,tkw,dom,2,4
tkw_dom_ran2_cv5.ghatREL1,0.6813854926313,tkw,dom,2,5
tkw_dom_ran3_cv1.ghatREL1,0.768404022844556,tkw,dom,3,1
tkw_dom_ran3_cv2.ghatREL1,0.703059443805077,tkw,dom,3,2
tkw_dom_ran3_cv3.ghatREL1,0.830202543813427,tkw,dom,3,3
tkw_dom_ran3_cv4.ghatREL1,0.806613585903042,tkw,dom,3,4
tkw_dom_ran3_cv5.ghatREL1,0.730781950537466,tkw,dom,3,5
tkw_dom_ran4_cv1.ghatREL1,0.81731128284468,tkw,dom,4,1
tkw_dom_ran4_cv2.ghatREL1,0.831654289100878,tkw,dom,4,2
tkw_dom_ran4_cv3.ghatREL1,0.749935930765057,tkw,dom,4,3
tkw_dom_ran4_cv5.ghatREL1,0.655163047418074,tkw,dom,4,5
tkw_dom_ran5_cv1.ghatREL1,0.713410272094682,tkw,dom,5,1
tkw_dom_ran5_cv2.ghatREL1,0.731241600481766,tkw,dom,5,2
tkw_dom_ran5_cv3.ghatREL1,0.743506856920484,tkw,dom,5,3
tkw_dom_ran5_cv4.ghatREL1,0.748237020525478,tkw,dom,5,4
tkw_dom_ran5_cv5.ghatREL1,0.82153418152495,tkw,dom,5,5
tkw_dom_ran6_cv1.ghatREL1,0.658191562825334,tkw,dom,6,1
tkw_dom_ran6_cv2.ghatREL1,0.710599057031966,tkw,dom,6,2
tkw_dom_ran6_cv3.ghatREL1,0.773561738438776,tkw,dom,6,3
tkw_dom_ran6_cv4.ghatREL1,0.65427990812102,tkw,dom,6,4
tkw_dom_ran6_cv5.ghatREL1,0.832989539533762,tkw,dom,6,5
tkw_dom_ran7_cv1.ghatREL1,0.757063162350882,tkw,dom,7,1
tkw_dom_ran7_cv2.ghatREL1,0.783987539825282,tkw,dom,7,2
tkw_dom_ran7_cv3.ghatREL1,0.701568680793671,tkw,dom,7,3
tkw_dom_ran7_cv4.ghatREL1,0.784736545742629,tkw,dom,7,4
tkw_dom_ran7_cv5.ghatREL1,0.81308774101917,tkw,dom,7,5
tkw_dom_ran8_cv1.ghatREL1,0.787104505689578,tkw,dom,8,1
tkw_dom_ran8_cv2.ghatREL1,0.6660218708927,tkw,dom,8,2
tkw_dom_ran8_cv3.ghatREL1,0.700375119244108,tkw,dom,8,3
tkw_dom_ran8_cv4.ghatREL1,0.781064676287491,tkw,dom,8,4
tkw_dom_ran8_cv5.ghatREL1,0.588541629412182,tkw,dom,8,5
tkw_dom_ran9_cv1.ghatREL1,0.812104809096442,tkw,dom,9,1
tkw_dom_ran9_cv2.ghatREL1,0.656643283177707,tkw,dom,9,2
tkw_dom_ran9_cv3.ghatREL1,0.638794946032726,tkw,dom,9,3
tkw_dom_ran9_cv4.ghatREL1,0.734226695947424,tkw,dom,9,4
tkw_dom_ran9_cv5.ghatREL1,0.683845742738949,tkw,dom,9,5
